DATE CHECKED,ORG NAME,EIN,STATUS,EXPIRATION DATE,SOURCE,NOTES
7/22/2026,Habitat For Humanity International Inc — Griffin Area Hfh,581847984,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Habitat For Humanity International Inc — Griffin Area Hfh
7/22/2026,Serenity Foundation Inc,208457905,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Serenity Foundation Inc / Serenity Foundation
7/22/2026,Coastal Homeschool Athletic Association Inc,472097101,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Coastal Homeschool Athletic Association Inc / Coastal Homeschool Athletic Association
7/22/2026,Medici Project Inc,263696803,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Medici Project Inc / Medici Project
7/22/2026,Nhs Blue & Gold Club Inc,471019241,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Nhs Blue & Gold Club Inc / Nhs Blue & Gold Club
7/22/2026,Paw Angels Inc,824263726,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Paw Angels Inc / Paw Angels
7/22/2026,Renew The Arts,823065937,Delinquent,9/5/2020,https://verify.sos.ga.gov/verification/Details.aspx?result=f9dd5c8e-1992-4594-bca9-3f7759dbe31c,Georgia status: Expired; matched name: Renew the Arts Inc
7/22/2026,Terrell Foundation Inc,582531539,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Terrell Foundation Inc / Terrell Foundation
7/22/2026,Newnan Coweta Pony Baseball Inc,581427525,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Newnan Coweta Pony Baseball Inc / Newnan Coweta Pony Baseball
7/22/2026,South Gwinnett High School Cheers Booster Club Inc,454082965,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=South Gwinnett High School Cheers Booster Club Inc / South Gwinnett High School Cheers Booster Club
7/22/2026,Refuge Rescue Inc,475229428,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Refuge Rescue Inc / Refuge Rescue
7/22/2026,Timber Ridge Elementary School Foundation Inc,202459882,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Timber Ridge Elementary School Foundation Inc / Timber Ridge Elementary School Foundation
7/22/2026,Ppa Charities Inc,582383393,Closed,8/25/2001,https://verify.sos.ga.gov/verification/Details.aspx?result=2925c62c-a437-4afb-aeba-b3ffe98ff13b,"Georgia status: Registration Terminated; matched name: Ppa Charities, Inc."
7/22/2026,United Carribean Evangelical Mission,582067352,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=United Carribean Evangelical Mission
7/22/2026,Brides Against Breast Cancer Charity,831462755,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Brides Against Breast Cancer Charity
7/22/2026,Living Way Academy Inc,991391478,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Living Way Academy Inc / Living Way Academy
7/22/2026,Sanctuary Hill Incorporated,882999489,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Sanctuary Hill Incorporated / Sanctuary Hill
7/22/2026,Serve Ministries International — The Kerygma,843018914,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Serve Ministries International — The Kerygma
7/22/2026,Gordon Lee Memorial High School Alumni Association Inc,621469191,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Gordon Lee Memorial High School Alumni Association Inc / Gordon Lee Memorial High School Alumni Association
7/22/2026,Visionledd Usa,264511598,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Visionledd Usa
7/22/2026,House Of Transformation Inc,823695914,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=House Of Transformation Inc / House Of Transformation
7/22/2026,Athens Clarke County Homeless Coalition Inc,832666747,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Athens Clarke County Homeless Coalition Inc / Athens Clarke County Homeless Coalition
7/22/2026,Suicide Prevention Action Network Of Georgia Inc,134209708,Delinquent,12/13/2006,https://verify.sos.ga.gov/verification/Details.aspx?result=b838bffb-377e-4113-91a5-36c0dc1a22a9,"Georgia status: Expired; matched name: Suicide Prevention Action Network Of Georgia, Inc."
7/22/2026,Project Paws Alive Inc,460874586,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Project Paws Alive Inc / Project Paws Alive
7/22/2026,Shepherds Of The Meek Mission Inc,462259965,Upcoming Filing,9/11/2026,https://verify.sos.ga.gov/verification/Details.aspx?result=e5a2e304-06fa-44f5-8f10-5bc0a2670943,"Georgia status: Active; matched name: Shepherds of the Meek Mission, Inc."
7/22/2026,Hudson Taylor Ministries Inc,471999898,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Hudson Taylor Ministries Inc / Hudson Taylor Ministries
7/22/2026,Restart Augusta Inc,465201370,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Restart Augusta Inc / Restart Augusta
7/22/2026,Save The Child Ministries Inc,581879739,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Save The Child Ministries Inc / Save The Child Ministries
7/22/2026,Sanders Kiddie Lane Academy & Daycare — Robert L Sanders Jr Sole Mbr,991969955,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Sanders Kiddie Lane Academy & Daycare — Robert L Sanders Jr Sole Mbr
7/22/2026,Friends Of Fort Frederica National Monument Inc,822484237,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Friends Of Fort Frederica National Monument Inc / Friends Of Fort Frederica National Monument
7/22/2026,Tw Foundation Inc,882992205,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Tw Foundation Inc / Tw Foundation
7/22/2026,Bakery Atlanta Incorporated,923005333,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Bakery Atlanta Incorporated / Bakery Atlanta
7/22/2026,Goal Line Ministries Inc,205637854,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Goal Line Ministries Inc / Goal Line Ministries
7/22/2026,Little Village Montessori School Inc,882193331,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Little Village Montessori School Inc / Little Village Montessori School
7/22/2026,Light Of Love,392051283,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Light Of Love
7/22/2026,Dna Global Network Inc,471666199,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Dna Global Network Inc / Dna Global Network
7/22/2026,Wings To Soar,461429732,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Wings To Soar
7/22/2026,Walker County African American Historical & Alumni Association,582556633,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Walker County African American Historical & Alumni Association
7/22/2026,Ansley Foundation Inc,831733446,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Ansley Foundation Inc / Ansley Foundation
7/22/2026,Athens Clarke Safe Cycling Association Inc,582014283,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Athens Clarke Safe Cycling Association Inc / Athens Clarke Safe Cycling Association
7/22/2026,Reveal Church Worship Center Inc,874616339,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Reveal Church Worship Center Inc / Reveal Church Worship Center
7/22/2026,Global Migraine Aid Inc — Global Migraine Aid,991571231,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Global Migraine Aid Inc — Global Migraine Aid
7/22/2026,Circle Ranch Incorporated — Circle Ranch,472671450,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Circle Ranch Incorporated — Circle Ranch
7/22/2026,West Forsyth Islamic Center Inc,882505884,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=West Forsyth Islamic Center Inc / West Forsyth Islamic Center
7/22/2026,Parent Booster Usa Inc — Barrow Arts And Sciences Academy,853521933,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Parent Booster Usa Inc — Barrow Arts And Sciences Academy
7/22/2026,Missioneer International Inc,342029752,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Missioneer International Inc / Missioneer International
7/22/2026,Second Chance Recovery Center Inc,810975220,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Second Chance Recovery Center Inc / Second Chance Recovery Center
7/22/2026,Trojan Cheer Booster Club Inc,464559012,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Trojan Cheer Booster Club Inc / Trojan Cheer Booster Club
7/22/2026,Tao Family Foundation,830642718,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Tao Family Foundation
7/22/2026,Georgians For Alternatives To The Death Penalty Inc — Gfadp,271774366,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Georgians For Alternatives To The Death Penalty Inc — Gfadp
7/22/2026,Georgia Restaurant Association Foundation Inc,850672071,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Georgia Restaurant Association Foundation Inc / Georgia Restaurant Association Foundation
7/22/2026,Elbert Theater Foundation,582340143,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Elbert Theater Foundation
7/22/2026,Catoosa County Stocking Full Of Love Inc,883885925,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Catoosa County Stocking Full Of Love Inc / Catoosa County Stocking Full Of Love
7/22/2026,Thinking Out Loud Together Inc,871649828,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Thinking Out Loud Together Inc / Thinking Out Loud Together
7/22/2026,Ah Capital Campaign Inc,300756795,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Ah Capital Campaign Inc / Ah Capital Campaign
7/22/2026,South Paulding Spartans Cheer Club Inc,273869405,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=South Paulding Spartans Cheer Club Inc / South Paulding Spartans Cheer Club
7/22/2026,Vibrant Health,342014191,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Vibrant Health
7/22/2026,S O A R Ministries Inc,582523656,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=S O A R Ministries Inc / S O A R Ministries
7/22/2026,Pont Global Medicine Ltd,331640366,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Pont Global Medicine Ltd / Pont Global Medicine
7/22/2026,Ringgold Dugout Club,432110731,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Ringgold Dugout Club
7/22/2026,Church Girls — Deondra L Hamilton Mbr,810973525,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Church Girls — Deondra L Hamilton Mbr
7/22/2026,404 Dao Inc,883547535,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=404 Dao Inc / 404 Dao
7/22/2026,Backpack Project Inc,474511944,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Backpack Project Inc / Backpack Project
7/22/2026,Jim Earl Swilley Ministries Inc,582439225,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Jim Earl Swilley Ministries Inc / Jim Earl Swilley Ministries
7/22/2026,Black Lotus Project Inc,862788951,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Black Lotus Project Inc / Black Lotus Project
7/22/2026,Cobb County Bar Association Community Service Fund Inc,203796008,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Cobb County Bar Association Community Service Fund Inc / Cobb County Bar Association Community Service Fund
7/22/2026,Oile Foundation Inc,921082175,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Oile Foundation Inc / Oile Foundation
7/22/2026,6 4 3 Foundation Inc,462922341,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=6 4 3 Foundation Inc / 6 4 3 Foundation
7/22/2026,Albany Symphony Foundation Inc,821743921,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Albany Symphony Foundation Inc / Albany Symphony Foundation
7/22/2026,Joshua International Ministries,582395823,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Joshua International Ministries
7/22/2026,Faithlife Ministries Inc,582596216,Delinquent,10/23/2016,https://verify.sos.ga.gov/verification/Details.aspx?result=9b517680-6c2e-4f9d-8818-a25871437678,"Georgia status: Expired; matched name: Faithlife Ministries, Inc."
7/22/2026,Lassiter Lacrosse Booster Club Inc,562331091,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Lassiter Lacrosse Booster Club Inc / Lassiter Lacrosse Booster Club
7/22/2026,Path To Shine,874720518,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Path To Shine
7/22/2026,Fundacion Ninos De Los Andes,650230929,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Fundacion Ninos De Los Andes
7/22/2026,Salt And Light Coaching Inc,934148043,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Salt And Light Coaching Inc / Salt And Light Coaching
7/22/2026,Parent Booster Usa Inc — Milton Boys Lacrosse Inc,800567496,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Parent Booster Usa Inc — Milton Boys Lacrosse Inc / Parent Booster Usa Inc — Milton Boys Lacrosse
7/22/2026,Innovation Academy Ptso Inc,871806511,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Innovation Academy Ptso Inc / Innovation Academy Ptso
7/22/2026,Gohoure Charities Inc,931399317,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Gohoure Charities Inc / Gohoure Charities
7/22/2026,Chestatee High School Touchdown Club,421640165,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Chestatee High School Touchdown Club
7/22/2026,Columbus State University Alumni Association Inc,581263206,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Columbus State University Alumni Association Inc / Columbus State University Alumni Association
7/22/2026,Shady Dale Rodeo Inc,461881567,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Shady Dale Rodeo Inc / Shady Dale Rodeo
7/22/2026,Con Ed Resource And Development Services Inc,582149078,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Con Ed Resource And Development Services Inc / Con Ed Resource And Development Services
7/22/2026,Gcas — Grateful Cats Canines Allies & Supp,992824930,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Gcas — Grateful Cats Canines Allies & Supp
7/22/2026,Bayode Dada Ministry Inc — Bayode Dada Ministry,854374306,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Bayode Dada Ministry Inc — Bayode Dada Ministry
7/22/2026,Desiretreefoundation,831082695,Delinquent,3/12/2025,https://verify.sos.ga.gov/verification/Details.aspx?result=0c8a467b-d608-425d-a85f-8ccee2629cdb,"Georgia status: Active; matched name: Desiretreefoundation, Inc."
7/22/2026,Akatakyie Usa Inc,200309858,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Akatakyie Usa Inc / Akatakyie Usa
7/22/2026,Mass Collective Foundation Inc — Mass Collective,852145146,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Mass Collective Foundation Inc — Mass Collective
7/22/2026,Charles H Wesley Education Foundation,582455878,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Charles H Wesley Education Foundation
7/22/2026,Region 8 Gymnastics Inc,832796039,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Region 8 Gymnastics Inc / Region 8 Gymnastics
7/22/2026,Luke10 Ministries,821205447,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Luke10 Ministries
7/22/2026,Seed Ministries Inc,454240349,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Seed Ministries Inc / Seed Ministries
7/22/2026,Umi Feeds,812727479,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Umi Feeds
7/22/2026,Breakfree Augusta Inc,815058626,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Breakfree Augusta Inc / Breakfree Augusta
7/22/2026,Keith Fordham Evangelistic Association Inc,237416374,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Keith Fordham Evangelistic Association Inc / Keith Fordham Evangelistic Association
7/22/2026,Lakeside High School Dugout Club Inc,261887583,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Lakeside High School Dugout Club Inc / Lakeside High School Dugout Club
7/22/2026,Bridgeway Youth Program Specialists Inc,454459348,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Bridgeway Youth Program Specialists Inc / Bridgeway Youth Program Specialists
7/22/2026,Luxberg Capital Usa,813396330,Delinquent,9/16/2020,https://verify.sos.ga.gov/verification/Details.aspx?result=408b080f-3ddd-472f-9431-8d2467a57abc,"Georgia status: Expired; matched name: Luxberg Capital USA, iNC."
7/22/2026,Ryse And Shine Foundation Inc,814899623,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Ryse And Shine Foundation Inc / Ryse And Shine Foundation
7/22/2026,Thanks Mom & Dad Fund Inc,651164523,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Thanks Mom & Dad Fund Inc / Thanks Mom & Dad Fund
7/22/2026,Sisters In Recovery Ministries Inc,611641710,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Sisters In Recovery Ministries Inc / Sisters In Recovery Ministries
7/22/2026,Blaze International Inc,831038292,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Blaze International Inc / Blaze International
7/22/2026,Sense Of Worth Inc,333558124,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Sense Of Worth Inc / Sense Of Worth
7/22/2026,King Springs Elementary School Foundation Inc — Kse Foundation,474333201,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=King Springs Elementary School Foundation Inc — Kse Foundation
7/22/2026,Dohnavur Fellowship Corporation,260629860,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Dohnavur Fellowship Corporation / Dohnavur Fellowship
7/22/2026,Warrior Wigs,332784338,Current,11/24/2027,https://verify.sos.ga.gov/verification/Details.aspx?result=38877ada-9e0b-429a-b377-b8c299240a09,"Georgia status: Active; matched name: Warrior Wigs, Inc."
7/22/2026,Mill Creek Track Booster Club Inc,263416495,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Mill Creek Track Booster Club Inc / Mill Creek Track Booster Club
7/22/2026,Atlceft Inc,832891968,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Atlceft Inc / Atlceft
7/22/2026,Thames Family Foundation Inc,582433066,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Thames Family Foundation Inc / Thames Family Foundation
7/22/2026,Keepers Of The Flame Foundation,882951279,Current,8/15/2028,https://verify.sos.ga.gov/verification/Details.aspx?result=90a5d60c-2587-4d03-9148-36e691d288cd,"Georgia status: Active; matched name: Keepers of the Flame Foundation, Inc"
7/22/2026,Paulding County High School Cheer Club,463604847,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Paulding County High School Cheer Club
7/22/2026,Fp Cares Ltd,842669819,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Fp Cares Ltd / Fp Cares
7/22/2026,Bankhead Boys Association Inc,582087289,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Bankhead Boys Association Inc / Bankhead Boys Association
7/22/2026,Baby Katies — Baby Katies Pharm & Kitchen,384013444,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Baby Katies — Baby Katies Pharm & Kitchen
7/22/2026,Point 27 Ministries Inc,464728669,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Point 27 Ministries Inc / Point 27 Ministries
7/22/2026,The Launch Pad Foundation Inc — Kenneth D Hill Sole Mbr,465308624,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=The Launch Pad Foundation Inc — Kenneth D Hill Sole Mbr / Launch Pad Foundation Inc — Kenneth D Hill Sole Mbr
7/22/2026,Dougherty County Casa Inc,932034007,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Dougherty County Casa Inc / Dougherty County Casa
7/22/2026,Cummings Feola Family Foundation Inc,833471849,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Cummings Feola Family Foundation Inc / Cummings Feola Family Foundation
7/22/2026,Ozzie Albies Foundation,872692326,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Ozzie Albies Foundation
7/22/2026,Back To Healing Inc,812827904,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Back To Healing Inc / Back To Healing
7/22/2026,Build A Bridge Foundation Of Georgia Inc — Bbf,464242809,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Build A Bridge Foundation Of Georgia Inc — Bbf
7/22/2026,Greshan Park Baseball And Softball Association Inc,582302857,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Greshan Park Baseball And Softball Association Inc / Greshan Park Baseball And Softball Association
7/22/2026,The Wilson W & Geraldine D Blackmon Foundation Inc,582589094,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=The Wilson W & Geraldine D Blackmon Foundation Inc / Wilson W & Geraldine D Blackmon Foundation Inc / The Wilson W & Geraldine D Blackmon Foundation
7/22/2026,Hometown Heroes Of Walton Inc,843784981,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Hometown Heroes Of Walton Inc / Hometown Heroes Of Walton
7/22/2026,Horizons North Inc,202532369,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Horizons North Inc / Horizons North
7/22/2026,Ringgold Band Boosters Inc,203000562,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Ringgold Band Boosters Inc / Ringgold Band Boosters
